1.7492,-0.4315,-1.0409
1.7918,-0.39609,-1.0492
1.8253,-0.35992,-1.0567
1.8497,-0.32317,-1.0636
1.8646,-0.28603,-1.0696
1.8699,-0.24869,-1.075
1.8656,-0.21133,-1.0796
1.8516,-0.17416,-1.0834
1.8281,-0.13736,-1.0866
1.7952,-0.10113,-1.0889
1.753,-0.065647,-1.0906
1.7018,-0.031099,-1.0916
1.642,0.0023389,-1.0919
1.5739,0.034497,-1.0915
1.4979,0.065215,-1.0905
1.4147,0.094342,-1.0889
1.3247,0.12174,-1.0867
1.2285,0.14727,-1.0841
1.1269,0.17082,-1.0809
1.0205,0.1923,-1.0772
0.91008,0.2116,-1.0732
0.7964,0.22867,-1.0688
0.6803,0.24343,-1.0641
0.56259,0.25586,-1.0591
0.44415,0.26593,-1.0539
0.32585,0.27363,-1.0485
0.20855,0.27897,-1.0429
0.093146,0.28199,-1.0373
-0.019485,0.28273,-1.0317
-0.12847,0.28125,-1.0261
-0.23297,0.27763,-1.0205
-0.33214,0.27198,-1.015
-0.42519,0.26441,-1.0096
-0.51134,0.25504,-1.0044
-0.58987,0.24403,-0.99942
-0.66007,0.23153,-0.99466
-0.72133,0.21772,-0.99017
-0.77305,0.20277,-0.98596
-0.81473,0.1869,-0.98207
-0.84588,0.17029,-0.9785
-0.86612,0.15317,-0.97526
-0.87514,0.13576,-0.97237
-0.87268,0.11828,-0.96983
-0.85857,0.10097,-0.96764
-0.83271,0.084054,-0.96579
-0.79509,0.067776,-0.96427
-0.74577,0.052368,-0.96307
-0.68489,0.038061,-0.96216
-0.61269,0.025085,-0.96153
-0.52947,0.013664,-0.96115
-0.4356,0.0040132,-0.96097
-0.33155,-0.0036583,-0.96097
-0.21787,-0.0091524,-0.96109
-0.095143,-0.012283,-0.96131
0.03594,-0.012875,-0.96156
0.17465,-0.010769,-0.9618
0.32017,-0.0058205,-0.96196
0.47168,0.002098,-0.962
0.62825,0.013097,-0.96185
0.78893,0.027269,-0.96144
0.95274,0.044686,-0.96072
1.1187,0.0654,-0.95962
1.2857,0.089444,-0.95807
1.4527,0.11683,-0.95601
1.6186,0.14754,-0.95337
1.7825,0.18155,-0.95008
1.9431,0.21881,-0.94607
2.0994,0.25923,-0.94129
2.2504,0.30273,-0.93567
2.3951,0.34918,-0.92915
2.5324,0.39846,-0.92168
2.6615,0.4504,-0.91319
2.7814,0.50483,-0.90364
2.8913,0.56156,-0.89297
2.9904,0.62037,-0.88115
3.078,0.68106,-0.86814
3.1534,0.74337,-0.8539
3.216,0.80706,-0.83839
3.2654,0.87188,-0.8216
3.3011,0.93754,-0.80351
3.3229,1.0038,-0.78409
3.3305,1.0703,-0.76335
3.3238,1.1369,-0.74128
3.3027,1.2031,-0.71788
3.2673,1.2688,-0.69316
3.2177,1.3337,-0.66714
3.1543,1.3974,-0.63983
3.0774,1.4597,-0.61126
2.9874,1.5204,-0.58146
2.8848,1.5791,-0.55046
2.7704,1.6356,-0.51831
2.6449,1.6898,-0.48506
2.509,1.7413,-0.45075
2.3636,1.79,-0.41543
2.2097,1.8358,-0.37918
2.0484,1.8784,-0.34204
1.8808,1.9177,-0.30408
1.7079,1.9535,-0.26536
1.5309,1.9859,-0.22597
1.3512,2.0148,-0.18596
1.17,2.04,-0.14541
0.9886,2.0615,-0.1044
0.80825,2.0795,-0.062989
0.63029,2.0939,-0.021254
0.45605,2.1048,0.020732
0.28682,2.1122,0.062902
0.12387,2.1163,0.10519
-0.03154,2.1172,0.14752
-0.1782,2.1151,0.18985
-0.31496,2.1102,0.2321
-0.44069,2.1026,0.27423
-0.55436,2.0927,0.31618
-0.65498,2.0806,0.35791
-0.74169,2.0666,0.39939
-0.81365,2.0511,0.44056
-0.87015,2.0342,0.48142
-0.91057,2.0164,0.52192
-0.93442,1.998,0.56207
-0.94127,1.9792,0.60184
-0.93082,1.9605,0.64124
-0.9029,1.9422,0.68026
-0.85746,1.9246,0.71893
-0.79454,1.908,0.75726
-0.71432,1.893,0.79527
-0.61711,1.8796,0.83299
-0.50331,1.8684,0.87047
-0.37347,1.8597,0.90775
-0.22822,1.8537,0.94489
-0.068338,1.8507,0.98193
0.1053,1.8511,1.0189
0.29174,1.855,1.056
0.4899,1.8628,1.0932
0.69863,1.8747,1.1306
0.91666,1.8909,1.1682
1.1427,1.9115,1.2062
1.3753,1.9367,1.2447
1.6131,1.9665,1.2838
1.7331,2,1.3234
