   0.00,2.912339,166.419388,-6.530885,-373.193420,63.195965,3611.197998,0.000000,0.000000,0.000000,1.000000,-0.025538,0.004937,-0.008689,0.000000,0.000000,0.000000,-0.496496,0.000000,0.000000,0.000000,0.000000,0.000000,-156.664505,-367.251740,47.645298,-171.576843,-9804.390625,-374.720856,-21412.621094
   0.02,2.903420,-24.283859,-6.523263,53.748821,63.189514,-516.253540,0.000000,0.000000,0.000000,1.000000,-0.025482,0.004757,-0.008694,0.000000,0.000000,0.000000,0.070650,0.000000,0.000000,0.000000,0.000000,0.000000,-156.667374,-367.245514,47.656898,-171.570801,1400.971069,-374.722260,3058.862549
   0.04,2.910147,3.853545,-6.533244,-8.248720,63.207226,74.762527,0.000000,0.000000,0.000000,1.000000,-0.025485,0.005385,-0.008644,0.000000,0.000000,0.000000,-0.007281,0.000000,0.000000,0.000000,0.000000,0.000000,-156.659698,-367.251953,47.665176,-171.569839,-200.083588,-374.718719,-436.777649
   0.06,2.896192,-1.347928,-6.514787,2.233042,63.227283,-9.534198,0.000000,0.000000,0.000000,1.000000,-0.025126,0.005447,-0.008479,0.000000,0.000000,0.000000,0.010471,0.000000,0.000000,0.000000,0.000000,0.000000,-156.668884,-367.242340,47.683899,-171.565079,28.855383,-374.727539,61.892769
   0.08,2.872640,-1.153264,-6.551555,-2.420032,63.245792,2.419679,0.000000,0.000000,0.000000,1.000000,-0.025249,0.006427,-0.007551,0.000000,0.000000,0.000000,0.051524,0.000000,0.000000,0.000000,0.000000,0.000000,-156.682175,-367.222565,47.654766,-171.554810,-3.535384,-374.671021,-5.612184
   0.10,2.907228,2.141201,-6.531603,1.485850,63.201294,-2.888436,0.000000,0.000000,0.000000,1.000000,-0.025608,0.004833,-0.008639,0.000000,0.000000,0.000000,-0.069496,0.000000,0.000000,0.000000,0.000000,0.000000,-156.664841,-367.247742,47.654556,-171.572067,-0.481099,-374.716125,-1.775688
   0.12,2.933642,1.203454,-6.619290,-5.222978,63.269936,4.335014,0.000000,0.000000,0.000000,1.000000,-0.024954,0.007011,-0.006481,0.000000,0.000000,0.000000,0.133247,0.000000,0.000000,0.000000,0.000000,0.000000,-156.666443,-367.238098,47.670269,-171.600082,-1.532137,-374.618805,5.814844
   0.14,2.877728,-3.366990,-6.510567,6.958919,63.217663,-3.606304,0.000000,0.000000,0.000000,1.000000,-0.025110,0.005665,-0.008445,0.000000,0.000000,0.000000,-0.131273,0.000000,0.000000,0.000000,0.000000,0.000000,-156.669220,-367.242157,47.647461,-171.546951,3.254940,-374.731598,-7.276004
   0.16,2.887169,1.020505,-6.513272,-1.148734,63.224541,0.908209,0.000000,0.000000,0.000000,1.000000,-0.025005,0.005489,-0.008560,0.000000,0.000000,0.000000,0.012204,0.000000,0.000000,0.000000,0.000000,0.000000,-156.681381,-367.233368,47.659637,-171.568558,-1.699645,-374.720093,1.696864
   0.18,2.887598,-0.121277,-6.519373,-0.184504,63.248520,1.240495,0.000000,0.000000,0.000000,1.000000,-0.025032,0.005383,-0.008406,0.000000,0.000000,0.000000,0.007026,0.000000,0.000000,0.000000,0.000000,0.000000,-156.667603,-367.238342,47.658409,-171.555206,1.005746,-374.718964,-0.177886
   0.20,2.874417,-0.735914,-6.540516,-1.181839,63.409973,9.048686,0.000000,0.000000,0.000000,1.000000,-0.021940,0.006779,-0.008339,0.000000,0.000000,0.000000,0.002831,0.000000,0.000000,0.000000,0.000000,0.000000,-156.668869,-367.226410,47.670258,-171.543289,0.537300,-374.685883,1.915758
   0.22,2.902462,1.707753,-6.523208,1.157876,63.196613,-13.484658,0.000000,0.000000,0.000000,1.000000,-0.025475,0.004905,-0.008800,0.000000,0.000000,0.000000,-0.026735,0.000000,0.000000,0.000000,0.000000,0.000000,-156.670029,-367.239746,47.655197,-171.572495,-1.745633,-374.716553,-2.026260
   0.24,2.911031,0.245638,-6.534924,-0.834863,63.196911,1.943380,0.000000,0.000000,0.000000,1.000000,-0.025528,0.005308,-0.007835,0.000000,0.000000,0.000000,0.058952,0.000000,0.000000,0.000000,0.000000,0.000000,-156.668213,-367.235382,47.659473,-171.579239,-0.136018,-374.700470,1.208481
   0.26,2.907318,-0.247243,-6.687319,-8.589061,63.003441,-11.333055,0.000000,0.000000,0.000000,1.000000,-0.030549,0.001048,-0.008634,0.000000,0.000000,0.000000,-0.054111,0.000000,0.000000,0.000000,0.000000,0.000000,-156.663162,-367.247681,47.646095,-171.570480,0.519919,-374.560364,7.833429
   0.28,2.776771,-7.424524,-6.741680,-1.879328,63.376846,22.956461,0.000000,0.000000,0.000000,1.000000,-0.025936,0.006421,-0.007678,0.000000,0.000000,0.000000,0.062384,0.000000,0.000000,0.000000,0.000000,0.000000,-156.661072,-367.245361,47.650780,-171.437836,7.505420,-374.503693,2.119291
   0.30,2.533163,-12.859771,-6.158597,33.587486,63.447651,0.766486,0.000000,0.000000,0.000000,1.000000,-0.018301,-0.002366,-0.001473,0.000000,0.000000,0.000000,0.345664,0.000000,0.000000,0.000000,0.000000,0.000000,-156.675293,-367.230774,47.633179,-171.208450,12.035534,-375.072174,-32.787411
   0.32,2.918461,23.854111,-6.552932,-27.331625,63.287766,-9.245807,0.000000,0.000000,0.000000,1.000000,-0.025550,0.004845,-0.010950,0.000000,0.000000,0.000000,-0.590938,0.000000,0.000000,0.000000,0.000000,0.000000,-156.667221,-367.241333,47.660286,-171.585678,-23.275234,-374.688416,26.612970
   0.34,2.918762,-3.390492,-6.486269,7.713843,63.386490,6.962221,0.000000,0.000000,0.000000,1.000000,-0.021490,0.009095,-0.009609,0.000000,0.000000,0.000000,0.161077,0.000000,0.000000,0.000000,0.000000,0.000000,-156.675247,-367.227417,47.654823,-171.594009,2.848956,-374.741150,-6.815242
   0.36,2.924195,0.794790,-6.497189,-1.725952,63.206524,-11.278372,0.000000,0.000000,0.000000,1.000000,-0.025927,0.005622,-0.009622,0.000000,0.000000,0.000000,-0.023766,0.000000,0.000000,0.000000,0.000000,0.000000,-156.691971,-367.232147,47.662445,-171.616165,-1.673037,-374.734955,1.327609
