   0.00,-7.888348,-450.762726,5.038171,287.895477,63.576824,3632.961426,0.000000,0.000000,0.000000,1.000000,-0.034087,0.028222,0.013278,0.000000,0.000000,0.000000,0.758731,0.000000,0.000000,0.000000,0.000000,0.000000,-292.417206,-355.402863,45.758522,-296.528870,-16944.505859,-374.441040,-21396.630859
   0.02,-7.825838,67.966583,5.024168,-41.928017,63.458145,-525.775635,0.000000,0.000000,0.000000,1.000000,-0.032248,0.027725,0.012873,0.000000,0.000000,0.000000,-0.131535,0.000000,0.000000,0.000000,0.000000,0.000000,-292.410736,-355.406403,45.760429,-296.584900,2417.439453,-374.430573,3057.256592
   0.04,-7.823772,-9.591465,5.024271,5.995596,63.437576,73.935364,0.000000,0.000000,0.000000,1.000000,-0.032280,0.027756,0.013241,0.000000,0.000000,0.000000,0.039823,0.000000,0.000000,0.000000,0.000000,0.000000,-292.428192,-355.400513,45.743931,-296.604431,-346.464233,-374.424774,-436.419159
   0.06,-8.469851,-35.548595,5.841218,45.826172,63.171505,-25.766260,0.000000,0.000000,0.000000,1.000000,-0.029198,0.026631,0.002079,0.000000,0.000000,0.000000,-0.643528,0.000000,0.000000,0.000000,0.000000,0.000000,-292.400360,-355.309509,45.881245,-295.930511,88.004539,-375.150726,20.862553
   0.08,-7.897097,37.807186,5.048242,-51.859524,63.457329,20.013680,0.000000,0.000000,0.000000,1.000000,-0.032190,0.027062,0.012848,0.000000,0.000000,0.000000,0.707305,0.000000,0.000000,0.000000,0.000000,0.000000,-292.407135,-355.407043,45.737350,-296.510040,-45.687996,-374.455292,36.758755
   0.10,-7.901073,-5.628214,4.893864,-1.413128,63.404789,-5.861370,0.000000,0.000000,0.000000,1.000000,-0.032826,0.023355,0.013447,0.000000,0.000000,0.000000,-0.066811,0.000000,0.000000,0.000000,0.000000,0.000000,-292.396423,-355.312744,45.899036,-296.495361,7.365647,-374.206604,8.959483
   0.12,-8.064374,-8.527455,5.262803,21.284100,63.316837,-4.188471,0.000000,0.000000,0.000000,1.000000,-0.029773,0.021099,0.016881,0.000000,0.000000,0.000000,0.205801,0.000000,0.000000,0.000000,0.000000,0.000000,-292.407288,-355.399353,45.761349,-296.342926,7.658354,-374.662170,-27.312290
   0.14,-7.868141,12.431537,4.948481,-21.001839,63.426395,6.858816,0.000000,0.000000,0.000000,1.000000,-0.030931,0.026693,0.013081,0.000000,0.000000,0.000000,-0.246539,0.000000,0.000000,0.000000,0.000000,0.000000,-292.405975,-355.399017,45.757118,-296.537842,-12.232094,-374.347504,21.882710
   0.16,-7.864381,-1.561110,4.965457,3.970364,63.441093,-0.139942,0.000000,0.000000,0.000000,1.000000,-0.030987,0.026806,0.012507,0.000000,0.000000,0.000000,0.002384,0.000000,0.000000,0.000000,0.000000,0.000000,-292.415741,-355.399353,45.759403,-296.551361,0.974910,-374.364807,-4.114868
   0.18,-7.917409,-2.807162,4.945962,-1.681222,63.436951,-0.216737,0.000000,0.000000,0.000000,1.000000,-0.030689,0.022884,0.013486,0.000000,0.000000,0.000000,0.055601,0.000000,0.000000,0.000000,0.000000,0.000000,-292.409058,-355.411774,45.769871,-296.491638,3.273464,-374.357727,0.992414
